,Aga1,Aga2,Aga3,Aga4,Aga5,Aga6,Aga7,Aga8,Aga9,Aga10,Aga11,Aga12,Aga13,Aga14,Aga15,Aga16,Aga17,Aga18,Aga19,Aga20,Aga21,Aga22,Aga23,Aga24,Aga25,Aga26,Aga27,Aga28,Aga29,Aga30,Aga31,Aga32,Aga33,Aga34,Aga35,Aga36,Aga37,Aga38,Aga39,Aga40,Aga41,Aga42,Aga43,Aga44,Aga45,Aga46,Aga47,Aga48,Aga49,Aga50,Aga51,Aga52,Aga53,Kiri1,Kiri2,Kiri3,Kiri4,Kiri5,Kiri6,Kiri7,Kiri8,Kiri9,Kiri10,Kiri11,Kiri12,Kiri13,Kiri14,Kiri15,Kiri16,Kiri17,Kiri18,Kiri19,Kiri20,Kiri21,Kiri22,Kiri23,Kiri24,Kiri25,Kiri26,Kiri27,Kiri28,Kiri29,Kiri30,Kiri31,Kiri32,Kiri33,Kiri34,Kiri35,Kiri36,Kiri37,Kiri38,Kiri39,Kiri40,Kiri41,Kiri42,Kiri43,Kiri44,Kiri45,Kiri46,Kiri47,Kiri48,Kiri49,Kiri50,Kiri51,Kiri52,Kiri53
1502.758065,0.757528,0.723188,0.686318,0.71199,0.681556,0.651623,0.593037,0.581443,0.546181,0.517506,0.52408,0.487462,0.454285,0.431965,0.445975,0.443128,0.404068,0.408725,0.408279,0.410897,0.385844,0.424724,0.369364,0.411432,0.367488,0.378359,0.364961,0.362256,0.348151,0.336057,0.353164,0.354846,0.349553,0.322414,0.322293,0.321358,0.324123,0.316994,0.326534,0.378285,0.362808,0.349704,0.358671,0.35418,0.353169,0.348035,0.355091,0.3525,0.340372,0.310562,0.345844,0.284171,0.282569,0.801635,0.781114,0.745538,0.657377,0.612776,0.587953,0.555203,0.500563,0.463094,0.410062,0.369045,0.396776,0.375487,0.338616,0.311044,0.30007,0.311467,0.301453,0.280316,0.282091,0.266877,0.268664,0.264015,0.275278,0.249154,0.236607,0.241244,0.230148,0.23043,0.21486,0.22135,0.221872,0.210431,0.22347,0.196586,0.19624,0.196538,0.192267,0.193309,0.222792,0.225266,0.213794,0.211955,0.213627,0.218258,0.207615,0.219831,0.222794,0.21418,0.206211,0.213525,0.186503,0.189466
1508.952419,0.737276,0.704149,0.669254,0.69592,0.667217,0.639018,0.581469,0.571052,0.536291,0.508465,0.514949,0.479403,0.44682,0.425079,0.439198,0.43622,0.397717,0.402408,0.402119,0.404902,0.380389,0.418607,0.364026,0.405278,0.362004,0.372784,0.359636,0.357146,0.343392,0.331294,0.348451,0.350175,0.3449,0.317715,0.317658,0.316734,0.319495,0.312471,0.32205,0.372386,0.357307,0.344392,0.353642,0.349323,0.348532,0.343599,0.350631,0.348269,0.33642,0.306321,0.342012,0.280379,0.278452,0.77891,0.759371,0.726562,0.642341,0.598746,0.575597,0.543882,0.491189,0.454775,0.402718,0.363078,0.390022,0.368927,0.333234,0.306335,0.295287,0.30644,0.296552,0.275388,0.277655,0.26254,0.264257,0.259759,0.27048,0.2449,0.232527,0.237261,0.226273,0.226844,0.211332,0.217995,0.21843,0.207017,0.220036,0.193272,0.192901,0.193272,0.189067,0.190135,0.218677,0.221473,0.210352,0.208728,0.210426,0.215285,0.20466,0.21688,0.219943,0.211459,0.203507,0.210879,0.183758,0.186599
1515.146774,0.717414,0.685297,0.652568,0.679919,0.652988,0.626454,0.570183,0.560789,0.52657,0.499526,0.505972,0.471492,0.439458,0.418397,0.43243,0.429464,0.391493,0.396354,0.396136,0.399103,0.375095,0.412725,0.358967,0.399398,0.35671,0.367348,0.3545,0.352198,0.338734,0.326663,0.343829,0.345609,0.340391,0.313166,0.313158,0.312232,0.315021,0.308094,0.317727,0.366658,0.351988,0.3392,0.348732,0.34468,0.344003,0.339301,0.346301,0.344087,0.332526,0.302175,0.338302,0.276669,0.274376,0.756272,0.73774,0.707557,0.627172,0.584625,0.563129,0.53251,0.481733,0.446487,0.395345,0.3571,0.383195,0.362382,0.327881,0.301617,0.290644,0.301431,0.291754,0.270531,0.273297,0.258348,0.259969,0.255541,0.26588,0.240746,0.228528,0.233329,0.222504,0.223313,0.20781,0.214688,0.215015,0.203682,0.216753,0.189989,0.189638,0.190114,0.185908,0.187057,0.214685,0.217766,0.20693,0.205557,0.207322,0.212365,0.201765,0.213982,0.217118,0.208713,0.200796,0.208217,0.181024,0.183797
1521.341129,0.698266,0.667238,0.636416,0.664582,0.639372,0.614331,0.559332,0.550902,0.517252,0.491053,0.49742,0.464026,0.4325,0.412047,0.426153,0.423121,0.385704,0.390635,0.390549,0.393714,0.370236,0.407261,0.354319,0.39394,0.351843,0.362385,0.349828,0.347701,0.334512,0.322437,0.339666,0.341446,0.336291,0.30904,0.309068,0.308123,0.310971,0.304097,0.31376,0.361401,0.347075,0.334411,0.344258,0.34043,0.339825,0.335356,0.34236,0.340352,0.329033,0.298475,0.334929,0.273398,0.270849,0.734462,0.716481,0.688784,0.612362,0.570736,0.550906,0.521411,0.472479,0.438303,0.388182,0.351325,0.376572,0.356067,0.322698,0.297106,0.286186,0.296659,0.287195,0.265898,0.269197,0.254446,0.255959,0.251643,0.261578,0.236841,0.224805,0.229771,0.219065,0.220077,0.204605,0.211607,0.211911,0.200598,0.213727,0.187017,0.186677,0.18719,0.183031,0.184211,0.210905,0.214379,0.203764,0.20261,0.204504,0.209673,0.19907,0.211329,0.214563,0.206259,0.19829,0.205822,0.178577,0.18127
1527.535484,0.680245,0.650317,0.621281,0.650176,0.626551,0.603049,0.549186,0.541812,0.508664,0.483112,0.489321,0.457149,0.426242,0.406422,0.420508,0.417427,0.380671,0.385614,0.385618,0.388921,0.366005,0.40236,0.350304,0.389079,0.347639,0.358013,0.345709,0.343773,0.330894,0.31882,0.336132,0.337937,0.332817,0.305523,0.305599,0.304641,0.307532,0.300694,0.310494,0.356753,0.342848,0.330258,0.340424,0.336779,0.336333,0.332055,0.338994,0.337183,0.326137,0.295401,0.332163,0.27073,0.268002,0.71336,0.696214,0.670884,0.59814,0.557448,0.539198,0.510714,0.463589,0.430485,0.381343,0.345821,0.370328,0.35007,0.317922,0.292928,0.282078,0.292299,0.28307,0.261663,0.265484,0.250892,0.252342,0.248139,0.257679,0.233384,0.221498,0.226511,0.216006,0.217229,0.201805,0.20897,0.209225,0.197956,0.211117,0.184419,0.184059,0.184689,0.180542,0.181753,0.207591,0.211403,0.200999,0.200074,0.202074,0.20738,0.196797,0.209081,0.212387,0.204187,0.196274,0.203777,0.176606,0.179213
1533.729839,0.662747,0.633978,0.606702,0.636171,0.614237,0.592049,0.539394,0.532923,0.500326,0.475595,0.481557,0.450543,0.420201,0.401063,0.415149,0.411941,0.375859,0.380836,0.38092,0.384405,0.362085,0.397734,0.346528,0.384475,0.343678,0.353921,0.341941,0.340191,0.327604,0.315529,0.332889,0.334671,0.329626,0.302318,0.302428,0.301469,0.304366,0.297615,0.307414,0.352375,0.338809,0.32643,0.336852,0.333383,0.33316,0.32905,0.335936,0.334325,0.323526,0.292607,0.329709,0.268444,0.265754,0.692865,0.676405,0.653209,0.584211,0.544267,0.527671,0.500228,0.454825,0.422779,0.374689,0.340492,0.364258,0.344252,0.313257,0.288983,0.278116,0.288107,0.279081,0.25763,0.26198,0.247613,0.248967,0.244872,0.254077,0.230146,0.218406,0.223517,0.213138,0.214633,0.19925,0.206533,0.206716,0.195534,0.208717,0.182048,0.181714,0.182407,0.178262,0.179555,0.204534,0.208638,0.198544,0.197838,0.199847,0.205338,0.194757,0.2071,0.210458,0.202354,0.194472,0.202024,0.174996,0.177639
1539.924194,0.646256,0.61853,0.592896,0.622868,0.602589,0.581563,0.530103,0.524539,0.492403,0.468417,0.474257,0.444304,0.414463,0.396064,0.409989,0.406753,0.371285,0.376336,0.3765,0.380133,0.358345,0.393374,0.342908,0.380146,0.339936,0.350027,0.338388,0.336777,0.324547,0.312436,0.329871,0.331597,0.326628,0.299288,0.299429,0.298467,0.301475,0.294785,0.304597,0.348243,0.33504,0.322796,0.333489,0.330266,0.330091,0.32621,0.333066,0.331614,0.321083,0.289982,0.327408,0.266437,0.263926,0.673519,0.657869,0.636471,0.57081,0.53181,0.516601,0.490274,0.44649,0.415437,0.368366,0.335442,0.358409,0.338793,0.30888,0.285259,0.274421,0.284116,0.275361,0.253823,0.258728,0.244505,0.245794,0.241819,0.250687,0.227098,0.215506,0.220742,0.210513,0.212229,0.19685,0.204314,0.204447,0.193273,0.206458,0.179878,0.179515,0.180303,0.176204,0.17754,0.201648,0.206051,0.19624,0.195709,0.197862,0.203477,0.192926,0.205268,0.20869,0.200694,0.192837,0.200483,0.173646,0.176386
1546.118548,0.63037,0.603732,0.579599,0.61,0.591232,0.571379,0.520999,0.516099,0.484578,0.461282,0.466957,0.438065,0.408717,0.390847,0.404812,0.401552,0.366563,0.371744,0.372017,0.37578,0.354483,0.388889,0.339267,0.375672,0.3361,0.346056,0.334664,0.33319,0.321275,0.309153,0.326673,0.328375,0.323478,0.296102,0.296302,0.295378,0.298425,0.291729,0.30162,0.344048,0.331139,0.319016,0.329939,0.326951,0.326901,0.323143,0.329965,0.328716,0.31851,0.287225,0.325054,0.26441,0.2621,0.655041,0.640145,0.620459,0.558089,0.519709,0.505974,0.480532,0.438331,0.408298,0.362096,0.330463,0.352749,0.333349,0.304529,0.281537,0.270784,0.28016,0.271706,0.250083,0.255482,0.241387,0.242619,0.238767,0.247303,0.224058,0.212656,0.217965,0.207861,0.209764,0.194402,0.202021,0.202132,0.191023,0.204218,0.177671,0.17731,0.178181,0.174129,0.175472,0.198759,0.203458,0.193893,0.193534,0.195777,0.201549,0.191042,0.203434,0.206868,0.198998,0.191191,0.198911,0.172317,0.175154
1552.312903,0.615226,0.589502,0.566772,0.597591,0.580221,0.56153,0.512048,0.508018,0.476939,0.454325,0.459835,0.431911,0.40304,0.385754,0.399703,0.396354,0.361927,0.367091,0.367459,0.371358,0.350527,0.384402,0.335467,0.371167,0.332149,0.341992,0.330838,0.32954,0.317823,0.305791,0.323342,0.325068,0.320177,0.292832,0.293006,0.292109,0.295204,0.288541,0.298488,0.339734,0.327138,0.315175,0.326357,0.323527,0.323622,0.32003,0.326793,0.325725,0.315806,0.284297,0.32248,0.262318,0.260251,0.637586,0.623305,0.605171,0.54578,0.508123,0.495799,0.471253,0.430554,0.401363,0.356142,0.325601,0.347218,0.328142,0.30031,0.27788,0.267116,0.276375,0.26808,0.246382,0.252247,0.238289,0.239418,0.235712,0.243964,0.221,0.209748,0.215161,0.205174,0.207257,0.191967,0.199695,0.199763,0.188672,0.201908,0.175388,0.175068,0.176011,0.171932,0.173354,0.195853,0.200828,0.191516,0.191326,0.193682,0.199565,0.189132,0.201461,0.204986,0.197246,0.189447,0.197242,0.170919,0.173875
1558.507258,0.600706,0.575906,0.554534,0.585788,0.569708,0.552044,0.50347,0.500116,0.469559,0.447495,0.452886,0.425881,0.397445,0.38072,0.394608,0.391208,0.357247,0.362469,0.362914,0.366963,0.346543,0.380007,0.331615,0.366742,0.328198,0.337937,0.327014,0.325817,0.314381,0.302301,0.319941,0.321685,0.316838,0.289417,0.289642,0.288739,0.291929,0.285275,0.295257,0.335459,0.323111,0.311276,0.32271,0.320045,0.320244,0.316815,0.323552,0.322594,0.312999,0.281279,0.319797,0.260125,0.258225,0.621115,0.607438,0.590692,0.534155,0.497059,0.486083,0.462455,0.423011,0.394748,0.350393,0.320959,0.341875,0.323097,0.296218,0.274344,0.263598,0.272668,0.264526,0.24278,0.249087,0.235233,0.236385,0.232717,0.240671,0.218021,0.206884,0.212362,0.202478,0.204735,0.189472,0.197367,0.19739,0.186327,0.19954,0.173041,0.172754,0.173787,0.169722,0.171177,0.19297,0.198196,0.189105,0.189091,0.191527,0.197518,0.18713,0.199467,0.20299,0.195387,0.187651,0.195475,0.16951,0.172485
1564.701613,0.586973,0.563041,0.542775,0.574428,0.559677,0.542823,0.495265,0.492506,0.462341,0.440858,0.446091,0.419965,0.391992,0.375718,0.389561,0.386075,0.352625,0.3579,0.358464,0.36259,0.342574,0.375541,0.327802,0.362341,0.324206,0.333854,0.323171,0.322077,0.310924,0.298832,0.316483,0.318199,0.313423,0.285994,0.286239,0.285337,0.288563,0.282004,0.291983,0.331156,0.319064,0.307316,0.31897,0.316491,0.316826,0.313524,0.320258,0.319453,0.310096,0.27818,0.316957,0.257835,0.256106,0.605609,0.592556,0.577006,0.523015,0.4866,0.476721,0.453961,0.415861,0.388333,0.344781,0.31642,0.336738,0.318215,0.292203,0.270858,0.260158,0.268973,0.261116,0.239303,0.245984,0.232247,0.233341,0.229774,0.237495,0.215071,0.204069,0.209627,0.199837,0.202274,0.186982,0.194984,0.194984,0.18397,0.197187,0.170723,0.170476,0.171568,0.167547,0.169005,0.190105,0.195585,0.186688,0.186821,0.189341,0.195435,0.185071,0.197411,0.201003,0.193509,0.185771,0.193661,0.16799,0.171063
1570.895968,0.574422,0.551257,0.532078,0.564052,0.550394,0.534377,0.487641,0.485511,0.455727,0.43481,0.439896,0.414574,0.386918,0.371109,0.384904,0.381399,0.348329,0.353691,0.354315,0.358537,0.338868,0.3714,0.324242,0.358235,0.3205,0.330062,0.319561,0.318663,0.307623,0.295556,0.313224,0.314992,0.310234,0.282816,0.283051,0.28217,0.285454,0.278873,0.288929,0.327215,0.315347,0.303674,0.315477,0.313228,0.313603,0.310445,0.31717,0.316483,0.307346,0.275288,0.314287,0.255637,0.254026,0.591382,0.57892,0.56448,0.512814,0.476877,0.468199,0.446164,0.409265,0.382425,0.339631,0.312185,0.331976,0.313685,0.288503,0.267597,0.256961,0.265568,0.257934,0.236021,0.24311,0.229474,0.230515,0.227022,0.234552,0.212292,0.201409,0.207072,0.197381,0.199955,0.184668,0.192802,0.192748,0.181744,0.195021,0.16855,0.168306,0.169474,0.16544,0.166967,0.187467,0.193108,0.184423,0.184659,0.187328,0.19348,0.183191,0.195514,0.199156,0.191724,0.184016,0.191928,0.166516,0.169688
1577.090323,0.563582,0.541032,0.522846,0.555015,0.542329,0.527074,0.481074,0.47937,0.449972,0.429502,0.434452,0.409897,0.3825,0.367038,0.38091,0.377375,0.34464,0.350006,0.350703,0.355071,0.335661,0.367854,0.321153,0.354721,0.317349,0.32679,0.316427,0.315605,0.304813,0.292742,0.310425,0.312216,0.307441,0.280023,0.280311,0.279425,0.282723,0.276152,0.286301,0.323752,0.3121,0.300524,0.312563,0.310358,0.310858,0.307779,0.314512,0.313936,0.305033,0.272766,0.311969,0.253676,0.252047,0.57901,0.566971,0.55352,0.503881,0.468403,0.460745,0.439334,0.403414,0.377263,0.335106,0.308473,0.327805,0.309745,0.285229,0.264718,0.254181,0.262631,0.255126,0.233161,0.240584,0.227044,0.228031,0.224588,0.231957,0.209887,0.199097,0.20479,0.195199,0.197909,0.182641,0.190847,0.190791,0.1798,0.193082,0.166627,0.166374,0.167605,0.163546,0.165161,0.185094,0.190969,0.182448,0.182792,0.185505,0.191782,0.181476,0.193813,0.197506,0.190145,0.182437,0.190378,0.165196,0.168355
1583.284677,0.551055,0.529309,0.51204,0.544655,0.533207,0.518516,0.473366,0.472224,0.443168,0.423088,0.427896,0.404151,0.377082,0.36202,0.375899,0.372206,0.339863,0.345251,0.34603,0.350479,0.33139,0.363263,0.317028,0.350215,0.313081,0.322495,0.312192,0.311451,0.300861,0.288824,0.306488,0.30833,0.303594,0.276097,0.276414,0.275507,0.278864,0.272313,0.282472,0.319266,0.307757,0.296257,0.308515,0.306428,0.306984,0.304072,0.310788,0.310348,0.301571,0.269103,0.308565,0.250653,0.249014,0.565386,0.553771,0.541252,0.49385,0.458934,0.452387,0.431716,0.396821,0.371334,0.329846,0.30411,0.322935,0.305138,0.281367,0.26134,0.250746,0.259075,0.251748,0.2297,0.237517,0.224003,0.224959,0.221608,0.22874,0.206905,0.196208,0.201944,0.192404,0.195223,0.179964,0.188261,0.188193,0.177211,0.190519,0.164053,0.163802,0.165101,0.161067,0.162674,0.182109,0.188167,0.17981,0.180272,0.183064,0.189454,0.17915,0.191497,0.195241,0.187951,0.180266,0.18818,0.163279,0.166452
1589.479032,0.541648,0.520401,0.503818,0.536663,0.52605,0.51196,0.467363,0.466616,0.437797,0.418114,0.422867,0.399622,0.372767,0.357941,0.371851,0.368126,0.335971,0.341479,0.342288,0.346782,0.327894,0.359549,0.313645,0.346519,0.309528,0.31893,0.308747,0.30804,0.297581,0.28552,0.303197,0.305066,0.300402,0.272836,0.273134,0.272226,0.275615,0.2691,0.27931,0.315601,0.304245,0.292793,0.305135,0.303173,0.303759,0.300978,0.307638,0.307267,0.29862,0.265957,0.305665,0.247738,0.246048,0.555016,0.543743,0.532018,0.486172,0.451689,0.445896,0.42577,0.391676,0.366749,0.325726,0.30067,0.319074,0.301464,0.278251,0.258497,0.247927,0.256099,0.248942,0.226836,0.234885,0.221398,0.222381,0.219032,0.225954,0.204293,0.193647,0.199477,0.189948,0.19286,0.177564,0.185971,0.185877,0.174873,0.188231,0.161746,0.161544,0.162845,0.15884,0.160441,0.179537,0.18571,0.177463,0.178028,0.180847,0.187304,0.17702,0.189291,0.193098,0.185883,0.178191,0.186153,0.161289,0.164464
1595.673387,0.531976,0.511221,0.495406,0.528522,0.518582,0.505054,0.461002,0.460656,0.432035,0.412693,0.417377,0.394604,0.367972,0.353288,0.367367,0.36356,0.33151,0.337036,0.337916,0.342499,0.323706,0.355229,0.309501,0.342227,0.305281,0.314731,0.304537,0.303886,0.293535,0.281425,0.299143,0.301031,0.296378,0.268682,0.269059,0.268127,0.271542,0.264988,0.275251,0.311273,0.299948,0.288556,0.301003,0.299115,0.299735,0.297047,0.303746,0.303436,0.294857,0.261951,0.301892,0.243976,0.242195,0.544955,0.534072,0.523042,0.478666,0.444471,0.43946,0.419901,0.386507,0.362098,0.321466,0.29704,0.315144,0.297677,0.274883,0.255388,0.244861,0.252962,0.245856,0.223628,0.231966,0.218437,0.219418,0.216071,0.222785,0.201278,0.190713,0.196561,0.187067,0.190003,0.174683,0.183189,0.183081,0.172022,0.185408,0.158877,0.158753,0.160049,0.156067,0.157652,0.17645,0.182738,0.174633,0.175248,0.178113,0.184628,0.17437,0.186562,0.190443,0.183268,0.175592,0.183521,0.158717,0.161892
1601.867742,0.521209,0.500934,0.485816,0.519499,0.510287,0.497327,0.453757,0.453869,0.425367,0.406312,0.410918,0.388722,0.36215,0.347692,0.361836,0.357945,0.32598,0.331585,0.332507,0.337196,0.318451,0.349928,0.304278,0.337003,0.299912,0.309424,0.29914,0.298562,0.28829,0.276123,0.293807,0.295778,0.291174,0.263363,0.263698,0.262761,0.266223,0.259658,0.270007,0.305843,0.294533,0.283134,0.295775,0.293881,0.294508,0.291957,0.298681,0.298422,0.289871,0.256694,0.296888,0.239129,0.23725,0.53437,0.523719,0.513562,0.470718,0.436745,0.432692,0.41358,0.380984,0.356974,0.316808,0.29297,0.310734,0.293385,0.271108,0.251822,0.2413,0.249332,0.242282,0.219954,0.22854,0.214908,0.215863,0.212547,0.219033,0.197688,0.187164,0.193011,0.183594,0.186458,0.171116,0.179696,0.179636,0.168476,0.181976,0.155309,0.155328,0.156585,0.152663,0.154172,0.172689,0.179109,0.171111,0.171786,0.17472,0.181258,0.171019,0.183186,0.187076,0.179996,0.172328,0.180162,0.15556,0.158683
1608.062097,0.511173,0.491335,0.476836,0.510945,0.502396,0.489847,0.446755,0.447204,0.418955,0.400126,0.404645,0.382917,0.356431,0.342074,0.356351,0.352337,0.320429,0.326082,0.327042,0.331788,0.313054,0.344613,0.298926,0.331646,0.294468,0.303999,0.293656,0.293106,0.282894,0.270655,0.28838,0.290377,0.285828,0.257816,0.258174,0.257219,0.260733,0.254106,0.26457,0.300343,0.289021,0.277601,0.290383,0.288487,0.289179,0.286665,0.293392,0.293241,0.284657,0.251208,0.2916,0.234017,0.232106,0.524875,0.514342,0.504914,0.463371,0.429699,0.426442,0.407756,0.375799,0.352169,0.312401,0.289067,0.306564,0.289313,0.267442,0.248339,0.237783,0.245733,0.238743,0.216352,0.225086,0.211352,0.212349,0.208986,0.215246,0.194082,0.183544,0.189456,0.180054,0.18284,0.167473,0.176127,0.176106,0.164829,0.17842,0.151625,0.15181,0.152989,0.149124,0.15059,0.168855,0.175396,0.167485,0.168238,0.171199,0.17777,0.167495,0.179573,0.183547,0.17653,0.16888,0.176607,0.152249,0.155266
1614.256452,0.501698,0.482297,0.468415,0.502975,0.494983,0.482891,0.440179,0.44097,0.412827,0.394234,0.398685,0.377348,0.35094,0.336637,0.351062,0.346947,0.315017,0.320749,0.321779,0.32658,0.307786,0.339379,0.293705,0.326533,0.289073,0.298711,0.288278,0.287776,0.277573,0.265256,0.283004,0.28506,0.280521,0.252324,0.252743,0.251704,0.255266,0.248637,0.259181,0.294964,0.283623,0.272179,0.285057,0.283194,0.283912,0.281494,0.288247,0.288078,0.279557,0.245774,0.286424,0.229093,0.22717,0.516114,0.505753,0.497065,0.456685,0.423206,0.420647,0.402405,0.37098,0.347722,0.308279,0.285382,0.302665,0.285476,0.263985,0.245002,0.234451,0.24232,0.235402,0.21291,0.221821,0.207952,0.208999,0.205612,0.211607,0.190613,0.180065,0.186031,0.176638,0.179343,0.163896,0.172645,0.172684,0.161244,0.174952,0.148014,0.148374,0.14944,0.145679,0.147091,0.165114,0.171756,0.16396,0.164721,0.167779,0.174352,0.164112,0.176075,0.180084,0.17316,0.165528,0.173169,0.149077,0.152091
1620.450806,0.492951,0.473851,0.460552,0.495515,0.487991,0.476343,0.433966,0.435097,0.407009,0.388644,0.393054,0.372096,0.345799,0.331447,0.346028,0.34184,0.309909,0.31574,0.316779,0.321609,0.302797,0.334429,0.288752,0.321666,0.283996,0.29373,0.283162,0.282723,0.272499,0.260094,0.277874,0.280024,0.275525,0.247149,0.247541,0.24648,0.250126,0.243422,0.254047,0.28987,0.278516,0.266951,0.279987,0.278175,0.278847,0.276602,0.283345,0.283186,0.274694,0.240626,0.281421,0.224521,0.222691,0.507986,0.4978,0.489796,0.450412,0.417096,0.415289,0.397401,0.366502,0.343548,0.304417,0.281974,0.299007,0.281965,0.260711,0.241859,0.231345,0.239153,0.232249,0.209674,0.218756,0.204771,0.205823,0.202413,0.208215,0.187396,0.176831,0.182817,0.173418,0.176055,0.160543,0.169368,0.169458,0.157925,0.171736,0.14466,0.145173,0.146156,0.142484,0.143792,0.161642,0.16838,0.160648,0.161451,0.164595,0.171127,0.160954,0.172814,0.176868,0.170046,0.162387,0.169922,0.146245,0.149276
1626.645161,0.484892,0.466139,0.453354,0.48872,0.481631,0.47024,0.428352,0.429658,0.401754,0.383551,0.387874,0.367315,0.341062,0.326762,0.341519,0.337171,0.30523,0.311116,0.312222,0.31708,0.298221,0.329884,0.284259,0.317235,0.279393,0.289154,0.278508,0.278108,0.267877,0.255459,0.2732,0.275468,0.271021,0.242405,0.242857,0.241768,0.245434,0.238715,0.249402,0.285208,0.273811,0.26226,0.275404,0.273559,0.274273,0.272078,0.278855,0.278812,0.270258,0.23597,0.276869,0.220558,0.218841,0.500591,0.490571,0.483133,0.444694,0.411545,0.410362,0.392854,0.362403,0.339792,0.300885,0.27885,0.295662,0.278738,0.257812,0.239067,0.228544,0.236302,0.229431,0.206772,0.216027,0.201962,0.203001,0.199586,0.205182,0.18452,0.173967,0.179955,0.170591,0.173156,0.157603,0.1665,0.166643,0.155032,0.16889,0.141715,0.142345,0.143307,0.139698,0.140939,0.158525,0.165388,0.157716,0.158589,0.161762,0.168352,0.158153,0.16999,0.174061,0.167314,0.159667,0.167086,0.143937,0.146989
1632.839516,0.477951,0.459658,0.447218,0.482932,0.476288,0.465149,0.423644,0.425097,0.397295,0.379305,0.383547,0.363326,0.337096,0.322851,0.337745,0.333248,0.30134,0.307275,0.308433,0.313328,0.294455,0.326127,0.280517,0.313561,0.275557,0.28538,0.274692,0.27428,0.264083,0.251627,0.269369,0.271659,0.267243,0.238461,0.239013,0.2379,0.241583,0.234861,0.245622,0.28127,0.269868,0.258377,0.271587,0.269774,0.270514,0.268413,0.2752,0.275187,0.266684,0.23219,0.273085,0.217464,0.215888,0.494289,0.484402,0.477465,0.439856,0.406876,0.406194,0.389068,0.358967,0.336591,0.297989,0.27626,0.292924,0.27603,0.255439,0.236801,0.226278,0.233998,0.227165,0.204466,0.213849,0.199713,0.200769,0.197365,0.202776,0.182243,0.171638,0.177682,0.168357,0.170863,0.155265,0.164217,0.164407,0.15267,0.166665,0.139415,0.140163,0.140996,0.137494,0.138665,0.155961,0.162952,0.155412,0.156317,0.159563,0.16618,0.156016,0.167813,0.171936,0.165252,0.157615,0.164897,0.142309,0.145424
1639.033871,0.472553,0.454569,0.442564,0.478417,0.472132,0.461223,0.42,0.421615,0.393927,0.376058,0.380266,0.360339,0.334159,0.319942,0.334876,0.330346,0.298502,0.304435,0.305599,0.310547,0.291696,0.323366,0.277824,0.310811,0.272793,0.28263,0.271852,0.271462,0.261367,0.24888,0.26663,0.268869,0.264514,0.235679,0.236223,0.235079,0.238821,0.232102,0.242886,0.27825,0.266956,0.25551,0.268805,0.267055,0.267776,0.265779,0.272587,0.272558,0.264156,0.229536,0.270163,0.215382,0.213971,0.489213,0.479521,0.473009,0.436071,0.403198,0.402963,0.386118,0.356275,0.334186,0.295754,0.274312,0.290858,0.274071,0.253633,0.235127,0.224597,0.232323,0.225556,0.202782,0.212298,0.198151,0.199215,0.195803,0.201134,0.180661,0.170049,0.176172,0.166852,0.169344,0.153686,0.162741,0.162944,0.151141,0.165192,0.137845,0.138704,0.139467,0.136026,0.137121,0.154162,0.1613,0.153884,0.154855,0.158173,0.164784,0.154672,0.166424,0.170605,0.163964,0.156347,0.163418,0.141518,0.144653
1645.228226,0.468101,0.450551,0.438982,0.474955,0.468991,0.458265,0.417295,0.419001,0.391506,0.373715,0.377905,0.358198,0.332087,0.317913,0.3329,0.328335,0.296506,0.302496,0.303692,0.308649,0.289845,0.321436,0.276043,0.308979,0.270927,0.280773,0.269956,0.269646,0.259597,0.247148,0.264815,0.267126,0.262801,0.233871,0.234484,0.233292,0.237095,0.230398,0.241197,0.275831,0.264893,0.253579,0.266993,0.265265,0.265989,0.264092,0.270876,0.270964,0.262618,0.227942,0.267822,0.214294,0.212932,0.484981,0.475592,0.46944,0.433088,0.400314,0.400445,0.383863,0.354229,0.332474,0.294084,0.272937,0.289308,0.2727,0.252418,0.23405,0.223526,0.231199,0.224555,0.201738,0.211325,0.197237,0.198292,0.194913,0.200141,0.179775,0.169142,0.175279,0.166057,0.16852,0.152876,0.161973,0.162208,0.150365,0.164452,0.137083,0.137987,0.138726,0.135339,0.136386,0.152976,0.16034,0.153066,0.154114,0.157524,0.164144,0.154085,0.165852,0.169991,0.163437,0.155841,0.162574,0.141543,0.144665
1651.422581,0.464845,0.447942,0.436824,0.472916,0.467197,0.456505,0.415963,0.417488,0.390252,0.372548,0.376663,0.357225,0.331177,0.317065,0.332078,0.327416,0.295694,0.301646,0.302901,0.307905,0.289136,0.320626,0.275447,0.30824,0.270296,0.280093,0.26936,0.269083,0.259073,0.246681,0.2643,0.266616,0.26233,0.233268,0.234051,0.23283,0.236625,0.230023,0.240791,0.274001,0.263843,0.252812,0.266417,0.264729,0.265466,0.263647,0.270402,0.270562,0.262356,0.227668,0.265899,0.214207,0.21267,0.481838,0.472755,0.467067,0.431165,0.398472,0.398743,0.382519,0.352967,0.331434,0.293223,0.27225,0.288532,0.271987,0.251875,0.233648,0.223129,0.230818,0.22424,0.201395,0.211019,0.197083,0.198122,0.19476,0.199879,0.179641,0.168985,0.175147,0.166036,0.168489,0.152849,0.161953,0.162286,0.150361,0.164545,0.137159,0.138105,0.138774,0.135458,0.136471,0.152268,0.160076,0.153012,0.154169,0.157697,0.164308,0.154318,0.166105,0.170261,0.163791,0.156154,0.162224,0.142295,0.145303
